target_variable,RMSE_2_back,RMSE_1_back,RMSE_0_back,RMSE_1_ahead,RMSE_2_ahead,RMSE,MAE_2_back,MAE_1_back,MAE_0_back,MAE_1_ahead,MAE_2_ahead,MAE,q22020_2_back,q22020_1_back,q22020_0_back,q22020_1_ahead,q22020_2_ahead,variables,network,n_timesteps,train_episodes,batch_size,lr,decay,missings
x_vol_world2,0.008276041415357847,0.007859155257861968,0.0072341024314241205,0.004980020604047138,0.0036401766468004116,0.006397899271098297,0.006215284193553835,0.005306596523683831,0.005380014507714891,0.003406465669302202,0.0027615284174589932,0.00461397786234275,-0.0030336990021169186,-0.056911204010248184,-0.09818169474601746,-0.09063845872879028,-0.07412354648113251,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp']","MV_LSTM(  (l_lstm): LSTM(17, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008094013221563567,0.008045428204329658,0.007531347010106519,0.005345383579958387,0.004516334387474599,0.006706501280686545,0.0058098985569610285,0.005456243477581351,0.00533518994627732,0.004042105210615226,0.003660215695974491,0.004860730577481883,-0.002713673748075962,-0.04693637043237686,-0.09544619917869568,-0.09871986508369446,-0.07837074995040894,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch']","MV_LSTM(  (l_lstm): LSTM(18, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008189808658146449,0.007874780344543596,0.0072088759034183506,0.005151840418290368,0.0036595727778381566,0.0064169756204473846,0.005825499785352771,0.005094272272662174,0.005121125025864085,0.0034546827741873992,0.002762463699904072,0.004451608711594101,-0.001203540712594986,-0.06198666989803314,-0.10921455919742584,-0.10766881704330444,-0.09228113293647766,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl']","MV_LSTM(  (l_lstm): LSTM(19, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008574686608583008,0.008224134468908385,0.007717935150083227,0.005764521001059477,0.004302709034077587,0.006916797252542337,0.006177462684875893,0.005243611015375975,0.005283521316425811,0.003998948317783532,0.0033934223965077026,0.004819393146193783,-0.0022520986385643482,-0.055446892976760864,-0.0890631452202797,-0.08956757187843323,-0.07532413303852081,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it']","MV_LSTM(  (l_lstm): LSTM(20, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007900872804198525,0.007498851922698789,0.0070744920691738905,0.0054651848660693825,0.0039720637704203105,0.006382293086512179,0.005526183281372872,0.00487521519922905,0.004887107456753438,0.0040768744878157325,0.003217833317360776,0.0045166427485063745,-0.0022650081664323807,-0.05693492293357849,-0.09223965555429459,-0.08575600385665894,-0.07224472612142563,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27']","MV_LSTM(  (l_lstm): LSTM(21, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008218586725656535,0.007890579760962283,0.0073727636840083275,0.00565887640184849,0.003988365733165583,0.006625834461128244,0.005782203314915889,0.005220084809295573,0.00506719574964993,0.004006621898998681,0.003290700353884441,0.004673361225348902,-0.0011674463748931885,-0.04965680465102196,-0.09150085598230362,-0.0885709747672081,-0.07537347078323364,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de']","MV_LSTM(  (l_lstm): LSTM(22, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007913255716714583,0.007806843798025769,0.007111907221761245,0.005488353812746005,0.0038168599100761643,0.006427444091864754,0.0052954106038997405,0.0049229389744377084,0.00461203634407849,0.003810953849194213,0.002967572955347505,0.004321782545391531,-0.0020335004664957523,-0.053414829075336456,-0.09356185793876648,-0.08781198412179947,-0.07429531961679459,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de']","MV_LSTM(  (l_lstm): LSTM(23, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008021783612290483,0.00756294959006052,0.007153115839650808,0.005319353684056952,0.003781303500368419,0.006367701245285437,0.0057042183639345,0.004709937895703699,0.005150004734533531,0.0038233576680954473,0.0030490983768144725,0.00448732340781633,-0.0020210519433021545,-0.0668102502822876,-0.10767367482185364,-0.09605233371257782,-0.07722561061382294,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr']","MV_LSTM(  (l_lstm): LSTM(24, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008626712261919661,0.008288836899560434,0.008050617520757555,0.006157343542569515,0.00424276183818856,0.007073254412599145,0.006041617123426847,0.005338969985038562,0.005684583004236322,0.004413831782951865,0.003656039749696765,0.005027008329070073,-0.0028134770691394806,-0.06847508251667023,-0.11929473280906677,-0.1065407246351242,-0.0943257212638855,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl']","MV_LSTM(  (l_lstm): LSTM(25, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007970811846116699,0.007782136496400658,0.007261078210389112,0.005243420231698621,0.0039159375147922795,0.0064346768598794735,0.0055261239952399165,0.004842455710432879,0.005228789345698799,0.0039696783565006544,0.003352718626468782,0.004583953206868206,-0.0019916165620088577,-0.051247794181108475,-0.09798802435398102,-0.10025765746831894,-0.08192303776741028,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr']","MV_LSTM(  (l_lstm): LSTM(26, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007930349027485312,0.00727482450602968,0.006877074572587338,0.0053252341349973205,0.0036487438439456892,0.0062112452170090685,0.005591773432278203,0.004746368276488349,0.004628788709492697,0.003911543256402987,0.003156242719388604,0.004406943278810168,-0.0011372026056051254,-0.06184833496809006,-0.09355934709310532,-0.08099054545164108,-0.06926574558019638,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk']","MV_LSTM(  (l_lstm): LSTM(27, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008062115460884312,0.007506238329434025,0.007075869249758373,0.00554286890092078,0.0039027120077141605,0.00641796078974233,0.005617714534467625,0.004710346967533792,0.004751950113779523,0.0038572492557132593,0.0031503398405376493,0.004417520142406369,-3.540702164173126e-05,-0.05767624080181122,-0.10984186083078384,-0.10560094565153122,-0.09266788512468338,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl']","MV_LSTM(  (l_lstm): LSTM(28, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007924034668602161,0.007532752094552205,0.006927953780843236,0.005060859973949286,0.00359062002114477,0.006207244107818332,0.005531163917944425,0.0050101603769795765,0.004908160003552621,0.0038305113493227105,0.003016276777525203,0.004459254485064907,0.001181301660835743,-0.060393474996089935,-0.10810468345880508,-0.10694339871406555,-0.09579712897539139,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us']","MV_LSTM(  (l_lstm): LSTM(29, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.00827579630982964,0.007827758674792483,0.00747936398033032,0.005783939175828222,0.003957657779830722,0.006664903184122277,0.005860372810847582,0.005187634780024327,0.0051547891656680755,0.004060640558802826,0.003330742677699156,0.004718835998608393,-0.0018818303942680359,-0.06677157431840897,-0.123918816447258,-0.11723397672176361,-0.10684126615524292,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de']","MV_LSTM(  (l_lstm): LSTM(30, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008410798578393488,0.00801801271396163,0.007472369354191262,0.005887332968655018,0.0037261679775762594,0.006702936318555531,0.005829972379797861,0.0052262359360565015,0.004845073303282147,0.0038783749338527273,0.0030535595592898123,0.00456664322245581,0.00021832878701388836,-0.0700574442744255,-0.12325941026210785,-0.11780127882957458,-0.10642064362764359,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl']","MV_LSTM(  (l_lstm): LSTM(31, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008173604669861046,0.007844127582508699,0.007527272926586211,0.006297456078583238,0.004470349822731283,0.006862562216054096,0.0053206528954869515,0.004732707312656388,0.004768978055618965,0.0042582499796686,0.0035435873617978603,0.004524835121045753,0.0007181577384471893,-0.06840462982654572,-0.11146663874387741,-0.10533492267131805,-0.09368894249200821,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx']","MV_LSTM(  (l_lstm): LSTM(32, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007759363120157373,0.007720809928828658,0.007247044201444971,0.006217707206914072,0.004053504994765084,0.006599685890422031,0.0053463480752861435,0.004932388438729863,0.005092341664395682,0.0040253417920366975,0.003350701558785807,0.004549424305846839,-0.0008392240852117538,-0.046217843890190125,-0.09981270879507065,-0.10786022245883942,-0.08375799655914307,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de']","MV_LSTM(  (l_lstm): LSTM(33, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.00834311904316337,0.008052611403288057,0.007580307574128462,0.006309999309684664,0.003925195382209399,0.00684224654249479,0.005714468722986913,0.005350404088996278,0.0047815326787685585,0.004123903814462593,0.003219317421832283,0.0046379253454093255,-0.00033273734152317047,-0.07138809561729431,-0.13557986915111542,-0.12938237190246582,-0.10782577842473984,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2']","MV_LSTM(  (l_lstm): LSTM(34, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.009039123337618304,0.00860812500760654,0.008037303452357092,0.007287107607014038,0.004903524083710112,0.007575036697661218,0.006356209773320949,0.005868218980583095,0.005305454585643894,0.004860351094739733,0.003797351654872367,0.005237517217832007,0.002275921404361725,-0.06597407907247543,-0.1311706006526947,-0.1188030019402504,-0.1033162996172905,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2', 'manuf_shipments_us']","MV_LSTM(  (l_lstm): LSTM(35, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008897372773293359,0.008518154654640852,0.00796477185001278,0.00704679938068349,0.005245868717886392,0.007534593475303374,0.006063078520836286,0.005898761090013781,0.005145511246091654,0.0047345098692185604,0.0040884644143968875,0.0051860650281114334,0.0016600694507360458,-0.06381644308567047,-0.1185707375407219,-0.11555580049753189,-0.10054771602153778,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2', 'manuf_shipments_us', 'x_us']","MV_LSTM(  (l_lstm): LSTM(36, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.00915374450256286,0.008783273457154102,0.008316093379481696,0.006928597901287766,0.005342916011921151,0.007704925050481514,0.006552297479622842,0.005895023432091695,0.005655449510165294,0.004779296946335181,0.004217918965724876,0.005419997266787978,0.00393548421561718,-0.06675869971513748,-0.14810168743133545,-0.1501559317111969,-0.13869228959083557,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2', 'manuf_shipments_us', 'x_us', 'fc_gdp_jp']","MV_LSTM(  (l_lstm): LSTM(37, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008230102197922865,0.008010212762600279,0.00751896308852289,0.0067364183258561,0.00451137219240311,0.0070014137134610495,0.005847042806533571,0.005148332558694878,0.0049749665177900426,0.004820999199723944,0.0037436620367147233,0.0049070006238914315,0.0009816065430641174,-0.061203375458717346,-0.11612443625926971,-0.11550132930278778,-0.1026599258184433,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2', 'manuf_shipments_us', 'x_us', 'fc_gdp_jp', 'x_vol_us']","MV_LSTM(  (l_lstm): LSTM(38, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.007826525056771005,0.007444254437249764,0.00684235169012528,0.006172204518678235,0.003830930608266279,0.006423253262218114,0.005681999341272622,0.004938924478223464,0.004422717550175632,0.0042982925187488984,0.0032610109373757096,0.004520588965159266,0.002685319632291794,-0.06054814159870148,-0.13346165418624878,-0.13950315117835999,-0.12371890246868134,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2', 'manuf_shipments_us', 'x_us', 'fc_gdp_jp', 'x_vol_us', 'x_oecd']","MV_LSTM(  (l_lstm): LSTM(39, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
x_vol_world2,0.008496515088382962,0.008746811134157784,0.008569586925256055,0.00756711392515533,0.005610082874037279,0.007798021989397883,0.006129994458471574,0.005411291796374245,0.005877194006809686,0.005298014534130606,0.004575305994050871,0.005458360157967397,-0.000635216012597084,-0.06912373006343842,-0.1622491329908371,-0.16454118490219116,-0.15029309689998627,"['fc_x_jp', 'fc_x_us', 'fc_x_de', 'fc_gdp_oecd', 'bci_jp', 'fc_gdp_de', 'ipi_de', 'bci_nl', 'manuf_emp_fut_nl', 'ipi_us', 'fc_x_nl', 'x_vol_world', 'x_vol_jp', 'x_vol_ez', 'export_orders_nl', 'serv_conf_nl', 'x_jp', 'manuf_ba_conf_ch', 'manuf_ba_conf_nl', 'export_orders_it', 'ipi_eu27', 'export_orders_de', 'bci_de', 'serv_conf_fr', 'manuf_ba_conf_pl', 'export_orders_fr', 'fc_gdp_uk', 'manuf_orders_nl', 'fc_gdp_us', 'manuf_ba_conf_de', 'serv_emp_fut_nl', 'ipi_mx', 'manuf_emp_fut_de', 'manuf_orders_us_2', 'manuf_shipments_us', 'x_us', 'fc_gdp_jp', 'x_vol_us', 'x_oecd', 'manuf_orders_fr']","MV_LSTM(  (l_lstm): LSTM(40, 20, num_layers=2, batch_first=True)  (l_linear): Linear(in_features=240, out_features=1, bias=True))",12,200,30,0.01,0.98,0.0
